GDSC_Cell.line.name	LabCellLineID	GDSC_tissue_unified	MT.ND6	MT.CO2	MT.CYB	MT.ND2	MT.ND5	MT.CO1	MT.ND3	MT.ND4	MT.ND1	MT.ATP6	MT.CO3	MT.ND4L	MT.ATP8	MT.RNR1	MT.RNR2	mut_high	mut_high_mod	mut_trns	mut_rnrs	mut_atp6s	mut_atp8s	mut_cox1s	mut_cox2s	mut_cox3s	mut_cytbs	mut_nd1s	mut_nd2s	mut_nd3s	mut_nd4s	mut_nd4Ls	mut_nd5s	mut_nd6s	mut_atp6_atp8s	mut_cox1_2_3s	mut_ndxs	mut_chrs	CPI-613 Drug Response
NH-12	1378	PERIPHERAL_NERVOUS_SYSTEM	8.20833191683596	11.9322516679505	10.4249010991288	10.6308131522991	8.89593875030246	11.430766146937	11.7166908731538	10.5735525193584	10.7397806097733	10.3370643386847	11.7110646495592	11.8549852274789	12.4307138857919	NA	NA	0	1	0	1	0.333333333333333	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0.0256830601092896
NKM-1	1380	HAEMATOPOIETIC_AND_LYMPHOID	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0666666666666667	1	0	1	0	0	0.352941176470588	1	0	1	0.125	0	0	0	0	0.95	0.0769230769230769	0	1	0.95	1	0.265027322404372
NMC-G1	534	CENTRAL_NERVOUS_SYSTEM	10.2053045315602	14.0702886899617	11.1219867165847	10.8595347863827	9.62239963546726	13.3106127816595	11.4306616227536	12.6961633907764	10.6578543358157	12.4491486453754	12.9140113285413	12.8453332277429	15.1494692850599	542.481	1304.92	0.166666666666667	1	0.08	1	0.0476190476190476	0.166666666666667	0.245283018867925	0.0833333333333333	0	1	0.183333333333333	0.0714285714285714	0.428571428571429	0.181818181818182	0	0.97979797979798	0.0689655172413793	0.166666666666667	0.245283018867925	0.97979797979798	1	0.915300546448087
no-10	1381	CENTRAL_NERVOUS_SYSTEM	9.47899202203031	12.7711799336423	10.8320988460391	10.3681790351627	9.71249260920653	12.3612035997362	12.1438933607564	11.3115780419704	9.63028532926574	11.8152231653909	12.782670658677	12.6312225371762	13.7067118449807	NA	NA	0.153846153846154	1	0.942307692307692	1	0.982142857142857	0	0.276190476190476	0	0.153846153846154	1	0.227272727272727	0.136363636363636	1	0.133333333333333	0	0.911392405063291	0.0545454545454545	0.982142857142857	0.276190476190476	1	1	0.948633879781421
no-11	1382	CENTRAL_NERVOUS_SYSTEM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0625	1	1	1	1	0.0625	0.259259259259259	0.111111111111111	0.785714285714286	1	0.213114754098361	1	1	0.166666666666667	0	0.207547169811321	0	1	0.785714285714286	1	1	0.967213114754098
NOMO-1	794	HAEMATOPOIETIC_AND_LYMPHOID	11.6345841934937	14.1451360882818	11.6267129015308	12.6939442611591	10.9228816817258	13.7323794463914	12.5856432996368	13.3086234451311	12.3321204886102	13.6022349013411	13.6759570329417	13.3785658100006	15.6447857522789	1418.8	7493.88	0	0.96	0	0.9375	0	0	0	0	0	0.96	0	0	0	0.142857142857143	0	0.923076923076923	0	0	0	0.923076923076923	1	0.650819672131148
NOS-1	1383	BONE	10.4451183353445	14.4524986576928	12.4098417079086	11.6632912432169	11.0422065601207	13.9307373375629	13.5008418795569	12.7764535952264	11.8551799468163	12.5926672592466	13.7067118449807	14.1982148057882	14.8742609726246	NA	NA	0	1	0	1	1	1	0.142857142857143	0	0	1	0	0	1	1	0	1	0	1	0.142857142857143	1	1	0.224590163934426
NU-DUL-1	795	HAEMATOPOIETIC_AND_LYMPHOID	11.3514361960537	13.7868821936647	12.2838986282719	12.4909260673646	11.0330788061306	12.7186184934124	12.6238357765186	12.8368787986585	11.5233659243914	13.292321632802	13.8011020571463	12.990547201761	15.3267454634056	839.655	2529.83	0	1	0	1	0	0	0	0	0	1	0	0	0.461538461538462	0	0	1	0	0	0	1	1	0.118579234972678
NY	1385	BONE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0689655172413793	1	0.105263157894737	1	1	1	0.272727272727273	0	0.0666666666666667	1	0.2	1	1	0.303370786516854	0	0.0652173913043478	0	1	0.272727272727273	1	1	0.697267759562842
OACM5-1	1386	ESOPHAGUS	8.87897051015108	12.335585752941	9.93993176472761	10.6389788588784	9.08095073429702	11.302696036475	12.2692143605433	10.7970129778361	9.90609388777656	10.0950013483262	11.6786881592966	12.4722338965363	12.3002095422324	NA	NA	0.764705882352941	1	1	1	0	0	0.384615384615385	0	0	1	0.133333333333333	0	0	0	0	0.764705882352941	0	0	0.384615384615385	0.764705882352941	1	0.281420765027322
OACp4C	1387	ESOPHAGUS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0.823529411764706	1	0.827586206896552	0	0.28	0	0	1	0.272727272727273	0.148148148148148	0	0.857142857142857	0	0.181818181818182	0.2	0.827586206896552	0.28	0.857142857142857	1	0.362295081967213
OAW-28	796	OVARY	12.1259945645129	13.7923836149352	11.8442349877588	12.882891373269	11.5512276035983	14.1258170328348	13.0275950374048	13.1632722870681	12.963257356633	13.334831928118	13.8490140736948	13.3787012679642	15.1714113885693	771.467	3075.72	0	1	0	1	0	0.125	0	0	0.230769230769231	1	1	0	0	0	0	0.125	0	0.125	0.230769230769231	1	1	0.274863387978142
OAW-42	1018	OVARY	11.2739121288408	13.7738603739633	12.0513788996875	12.3668139582854	10.7251105893406	13.105466599177	13.8215747009369	12.4343936663845	11.7711592955569	13.1753156316992	13.8026173340852	12.8344117923992	15.3989774430303	1591.2	2322.39	0.0452704312604241	0.49116969541848	0.1241768579492	0.820434782608696	0.0586345381526104	0.125	0.207407407407407	0.0162412993039443	0.49116969541848	0.166666666666667	0.2	0.193345323741007	0.12201222901612	0.1	0	0.133333333333333	0	0.125	0.49116969541848	0.2	0.999624060150376	0.245901639344262
OCI-AML3	797	HAEMATOPOIETIC_AND_LYMPHOID	11.1945106397206	13.1992122284106	11.0324590473865	11.8424289194352	10.3553510964248	12.7876781408425	12.1310209325233	11.84317517827	11.5419677788077	12.5051168292279	13.0020238474814	11.9525592610568	14.5087232743678	1302.7	5003.85	0	1	0	1	0	0	0	0	0	1	0	0	0	0.105263157894737	0	0	0	0	0	0.105263157894737	1	0.636612021857924
OCI-LY7	1388	HAEMATOPOIETIC_AND_LYMPHOID	10.7591391851739	13.8608929823388	11.7661147575867	11.9830648523328	10.9433206644849	13.1478567892992	13.3080545590666	12.6865661823204	11.9310698877409	12.5620515789214	13.5942079518091	13.9421479203948	14.3691201856853	NA	NA	0	1	0	1	0	1	0.285714285714286	0	0	1	0.181818181818182	0	0.315789473684211	0	0	1	0	1	0.285714285714286	1	1	NA
OCI-M1	598	HAEMATOPOIETIC_AND_LYMPHOID	10.479679231427	13.5684311931675	11.5939046121583	12.2117970588382	10.075479149488	12.8174633755319	12.5356641908102	12.4952054680928	11.9920531928526	12.9731233306702	13.553269295152	12.5599028279047	15.4424251933316	1365.59	7333.61	0	1	0	1	0	0.1	0.25	0	0	1	0.166666666666667	0	0.285714285714286	0.117647058823529	0	1	0	0.1	0.25	1	1	0.977049180327869
OCUB-M	1389	BREAST	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	1	1	0	0	0.866666666666667	1	0.2	1	0.136363636363636	0.0731707317073171	1	0	0	0.0869565217391304	0.988235294117647	0	1	1	1	0.0896174863387978
OE19	691	ESOPHAGUS	12.8520612792792	14.8866015863135	13.3656389582345	14.5780778004003	12.2339491583496	14.5950243186136	14.2753970571162	14.0102658374342	12.9260921051759	13.8223716599633	13.9679467058127	14.0356582722941	15.5792864704686	2241.98	6965.76	0.0566037735849057	1	1	1	1	0	0.237569060773481	0.0714985308521058	0.347826086956522	0.999788000847997	1	0.997839239412273	1	0.116666666666667	0	0.999229583975347	0	1	0.347826086956522	1	1	0.685792349726776
OMC-1	1390	CERVIX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.181818181818182	1	1	1	0.08	0.105263157894737	0.234939759036145	0.0298507462686567	0.181818181818182	1	0.177777777777778	1	0.330882352941176	0.0454545454545455	0	0.0465116279069767	0.0645161290322581	0.105263157894737	0.234939759036145	1	1	0.832786885245902
OS-RC-2	692	KIDNEY	12.8929980930551	14.2233229895363	12.150508905164	12.302039104025	12.1823633140207	14.3277631387013	12.8185022918228	13.4212759052906	12.1660375162558	13.7908575454996	14.0898642282984	13.5208641829887	15.6635025122461	1147.84	5646.13	0.00925925925925926	1	0.235514018691589	1	1	0	0.141858367162833	0.0192307692307692	0.0865384615384615	0.999573196756295	0.352941176470588	0.240806642941874	0.175477009696591	0	0	0	0.166666666666667	1	0.141858367162833	0.352941176470588	1	0.108196721311475
OSC-19	1392	HEAD_AND_NECK	10.1899480720037	13.8917837032183	11.2983490156582	12.3417689798868	10.3705784378098	13.4161377685783	13.0032367946017	12.6298574689098	12.1537103521517	12.6042288873795	13.6727568055091	13.9216550107851	14.6007840524076	NA	NA	0	1	0	1	1	0	0.235294117647059	0	0	1	0.142857142857143	1	0.307692307692308	0.133333333333333	0	0.117647058823529	0	1	0.235294117647059	1	1	0.198907103825137
OSC-20	1393	HEAD_AND_NECK	10.5496884209055	15.3330854506017	12.3839472408672	12.3758811200021	10.7422252132496	14.0608647765635	13.8257538328831	13.3362275894834	11.2845349540084	13.4914773455681	14.5720488300493	14.3611898892284	15.2791389876028	NA	NA	0.382978723404255	1	1	1	0	1	0.3	0.222222222222222	0	1	0.590909090909091	1	1	0.0769230769230769	0.111111111111111	0.08	0.133333333333333	1	0.3	1	1	0.0442622950819672
OV-17R	1395	OVARY	11.2068922595961	15.2286684019348	12.5128638913907	13.1830925630473	11.3136199932243	14.3135207985079	13.9877081232168	13.3876134895574	12.7449599416945	13.7709735395016	14.9946628051964	15.2986712016217	16.2822377980364	NA	NA	0	1	1	1	0.0952380952380952	0	1	0	1	1	0.233333333333333	0.142857142857143	0.390243902439024	0.0454545454545455	0	0.351851851851852	0	0.0952380952380952	1	0.390243902439024	1	0.377595628415301
OV-56	693	OVARY	11.5290888741322	13.8880772945005	12.2175639616145	13.1333830696939	11.1373754378937	13.5004684629531	12.912777088992	13.2535816075948	12.2945345981283	13.0540107035343	12.9191426578586	13.2913146162296	14.8512122246505	2311.67	13051.9	0.133333333333333	0.999638858793788	0.104109589041096	0.999753512447621	0.986301369863014	0	0.184549356223176	0.0168421052631579	0.122549019607843	0.999638858793788	0.13030303030303	0.144562334217507	0.0747109398161874	0.221209820298659	0	0.0952380952380952	0	0.986301369863014	0.184549356223176	0.221209820298659	0.99896871777243	0.737704918032787
OV-7	798	OVARY	11.6886437177729	14.154739011761	11.9111297920231	12.7599505821769	11.0170171569832	13.5244192815448	13.0529585580465	12.5072247820301	11.5643400579856	13.2071363704327	13.5782547422097	12.7520878961196	15.010309552154	1446.39	2311.71	0.0731707317073171	0.9995841995842	0.125	0.999121651295564	0.986646884272997	0	0.130830982859622	0.018125323666494	0.0719844357976654	0.9995841995842	0.0833333333333333	0.998557518932564	0.153846153846154	0.995825506157378	0	0.111111111111111	0	0.986646884272997	0.130830982859622	0.998557518932564	1	0.663934426229508
OVCA420	1396	OVARY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.137931034482759	1	1	1	1	1	0.288135593220339	0	0	1	0.162162162162162	0	1	0	0	0.951219512195122	0	1	0.288135593220339	1	1	0.691256830601093
OVCA433	1397	OVARY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	0	0	0.21875	0	0	1	0	1	0.380952380952381	0.0769230769230769	0	0.153846153846154	0.142857142857143	0	0.21875	1	1	0.766120218579235
OVCAR-5	1398	OVARY	10.886611111851	14.392384510832	11.8262306780505	12.2740577776392	11.3050357121129	13.600958231337	14.0920138029691	12.7906743086415	11.8808844575263	12.5960499533398	13.9656941134042	14.2633425658303	15.1234747982441	NA	NA	0.0555555555555556	1	1	1	0.238095238095238	0.375	0.186046511627907	0.04	0.2	1	1	0.818181818181818	1	0.105263157894737	0	1	0	0.375	0.2	1	1	0.948633879781421
OVISE	799	OVARY	11.6644028385448	14.896994559466	13.0236677335617	13.5907039951622	11.2472154816577	14.0189825278438	14.3420051991155	13.707574829927	12.5451334132756	14.1428250343346	14.5612282692516	13.9865531497567	16.7193487098684	1062.89	4772.78	0.0487804878048781	1	0.19047619047619	1	0.181818181818182	0	0.321428571428571	0.133333333333333	1	1	0.234042553191489	0.105263157894737	0.350877192982456	0.111111111111111	0.032258064516129	1	0.0666666666666667	0.181818181818182	1	1	1	0.797814207650273
OVK-18	694	OVARY	11.3232236842972	13.6632245202532	11.520667784385	11.7790216376584	10.9795681000952	14.1896701526038	11.7502882675917	12.6649361002324	11.9248496094825	12.8561920639368	13.6979449251477	12.2536997813742	12.2580948728665	1406.37	3031.42	0.0274632618646109	1	0.999781802312895	1	0.998135818908123	0.998924037013127	0.211111111111111	0.00746268656716418	0.0476190476190476	0.999581414817915	0.020979020979021	0.999026527135556	1	1	0	0.0274632618646109	0	0.998924037013127	0.211111111111111	1	1	0.461748633879781
OVKATE	1023	OVARY	12.5978896060418	14.5339380280693	13.3125993788626	13.9608164771396	12.0511749467574	15.1306912113378	13.9926728501891	14.085057450393	14.2354159356025	14.307129640503	14.9178382318738	14.363176553812	15.9452151964559	1167.48	8835.06	0.0363636363636364	1	0	1	1	0.153846153846154	0.236363636363636	0.0476190476190476	0.166666666666667	1	0.206185567010309	1	0.27972027972028	0.0526315789473684	0.0526315789473684	0.0487804878048781	0.0384615384615385	1	0.236363636363636	1	1	0.472131147540984
OVMIU	1399	OVARY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	0.977777777777778	0	0.36	0.142857142857143	0.0454545454545455	1	0	0.989189189189189	1	0.0392156862745098	0	0.174311926605505	0.0571428571428571	0.977777777777778	0.36	1	1	0.549726775956284
P30-OHK	1400	HAEMATOPOIETIC_AND_LYMPHOID	8.85059317338734	12.5054642333915	10.2694773727559	10.8613971296372	9.29328770786432	11.8845521339872	11.2107322157099	11.0116465825708	10.289212002723	11.3981023516116	12.8944956972187	12.5266703961916	13.9796931301527	NA	NA	0	1	0.25	1	0.714285714285714	0.785714285714286	0.208333333333333	0	0	1	0.157894736842105	0.928571428571429	0.571428571428571	0.125	0	0.333333333333333	0.354430379746835	0.785714285714286	0.208333333333333	0.928571428571429	1	0.238251366120219
P32-ISH	1401	HAEMATOPOIETIC_AND_LYMPHOID	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.125	1	1	1	0.943396226415094	0	0.322033898305085	0	0	1	0	0	0.875	0.950617283950617	0	0.153846153846154	0	0.943396226415094	0.322033898305085	0.950617283950617	1	0.727868852459016
PA-1	1402	OVARY	9.76623073185467	12.9865531497567	10.7912443024565	11.0961221442558	10.1655351413779	12.6836087391497	12.6843541480469	11.5809651359773	10.9657842846621	11.5953041094945	13.2172610144375	13.5696183034466	14.4541064758029	NA	NA	0.107692307692308	1	0.384615384615385	1	0.130434782608696	0	0	0	0.148648648648649	1	1	1	0.107692307692308	1	0	1	0.0165289256198347	0.130434782608696	0.148648648648649	1	1	0.210928961748634
PA-TU-8988T	801	PANCREAS	11.214865492722	13.4161377685783	11.2093924397208	11.3391262474705	10.9108675485426	12.9080172610628	11.9415611906665	11.9876548370974	11.3802445904782	12.5752083155242	12.8610481233494	12.3175539366862	15.2666401559308	918.051	2149.3	0.0571428571428571	1	0.214828897338403	1	0.997512437810945	0	0.174627519719544	1	0.164609053497942	0.999791579824927	0.999323410013532	0.225626740947075	0.999578325954038	0	0	0.999762470308789	0	0.997512437810945	1	0.999762470308789	1	0.614207650273224
PANC-08-13	800	PANCREAS	12.3596397620011	14.3704830831849	12.1275430052939	13.2411936806604	11.4373359503014	13.3572770746428	13.3255865452106	13.699464008514	12.4830095771645	13.6554189166658	13.0913857969617	13.8709426066494	14.8738766254804	724.945	1582.45	0	1	1	1	1	1	0.212121212121212	0	0	1	0.203125	0	0.283333333333333	0	0	1	0	1	0.212121212121212	1	1	0.830054644808743
PCI-15A	1404	HEAD_AND_NECK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.125	1	0.1	1	0.103448275862069	0.105263157894737	0.469387755102041	0.266666666666667	0.1	1	0.116666666666667	0.0416666666666667	0.183098591549296	1	0	0.0975609756097561	0.0952380952380952	0.105263157894737	0.469387755102041	1	1	0.501092896174863
PCI-30	1405	HEAD_AND_NECK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.119047619047619	1	1	1	0	0	0.416666666666667	1	0	1	0	1	0.228571428571429	0.105263157894737	0	0.977777777777778	0.0666666666666667	0	1	1	1	0.219672131147541
PCI-38	1406	HEAD_AND_NECK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.294871794871795	1	0	1	0	0.25	0.171875	0.0689655172413793	0	1	0.185185185185185	0	0.25	0.217391304347826	0	0.37	0	0.25	0.171875	0.37	1	0.00601092896174863
PCI-4B	1407	HEAD_AND_NECK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0689655172413793	1	0.898305084745763	1	0	0.166666666666667	0.258620689655172	0	0.107142857142857	1	0.253731343283582	0.875	0.375	0.0952380952380952	0.8	0.137931034482759	0	0.166666666666667	0.258620689655172	0.875	1	0.430601092896175
PCI-6A	1408	HEAD_AND_NECK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.125	1	0.385714285714286	1	0	0.285714285714286	0.295454545454545	0	0.116279069767442	1	0.258064516129032	0	1	0.0869565217391304	0	0.989583333333333	0	0.285714285714286	0.295454545454545	1	1	0.485792349726776
PEO1	1410	OVARY	11.6724695415101	14.6806891693602	12.8042923874427	13.4459201271752	11.7765564047385	14.1796758769249	14.612868497291	13.2564740822546	13.5024589022318	13.3720488252728	15.2975253244906	14.854722314678	15.8069774936178	NA	NA	0	1	1	1	0	0	0.129032258064516	0	0	1	0.142857142857143	0	0.428571428571429	0	0	0.12	0	0	0.129032258064516	0.428571428571429	1	0.948633879781421
PF-382	535	HAEMATOPOIETIC_AND_LYMPHOID	10.8743666501409	13.808260347656	10.5483402876761	11.7588478031083	10.7083079614744	13.2234738359439	11.7494923672281	12.3693519691132	10.8153832958135	12.7097085004068	12.894059846274	12.2765315601255	14.656871725614	1257.6	2581.68	0	1	0.142857142857143	1	0	0.172413793103448	0.297029702970297	0	0	1	1	0.0869565217391304	1	0.0645161290322581	0	1	0	0.172413793103448	0.297029702970297	1	1	0.503825136612022
PFSK-1	1412	CENTRAL_NERVOUS_SYSTEM	11.4198022098888	14.2944053623366	12.0756462731535	12.3838392688545	11.3942483109201	13.8375293850624	13.420618191561	13.0009682812804	12.5837174513116	13.167825806394	14.5895926323885	14.8561823354215	15.8124280302228	NA	NA	0.0512820512820513	1	0.105263157894737	1	1	0	0.225	0.08	0.4	1	0.21875	1	1	0.347826086956522	0	1	0	1	0.4	1	1	0.598907103825137
PL18	1413	PANCREAS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.166666666666667	1	0.133333333333333	1	1	0	0.315789473684211	0	0.214285714285714	1	0	1	1	0.1	0	0.111111111111111	0.111111111111111	1	0.315789473684211	1	1	0.772677595628415
PL4	397	PANCREAS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.111111111111111	1	0.111111111111111	1	1	0	0.204545454545455	0	0	1	0.111111111111111	0.125	0.0526315789473684	0.0833333333333333	0	0	0	1	0.204545454545455	0.125	1	0.969398907103825
QIMR-WIL	1416	HAEMATOPOIETIC_AND_LYMPHOID	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.111111111111111	1	0.805555555555556	1	0.909090909090909	0	0.6875	0	0	1	0	0	0.84375	0.125	0	0.1875	0	0.909090909090909	0.6875	0.84375	1	0.0923497267759563
Ramos-2G6-4C10	1417	HAEMATOPOIETIC_AND_LYMPHOID	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0.0625	1	1	1	0.379310344827586	0	0	1	0.961538461538462	1	0.933333333333333	0.111111111111111	0	0	0	1	0.379310344827586	1	1	0.0584699453551913
RCC-AB	1419	KIDNEY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.690265486725664	1	0.727272727272727	1	0.413793103448276	0	0.186274509803922	0	0.142857142857143	1	0.142857142857143	0.0588235294117647	0.1875	0.133333333333333	0	0.690265486725664	0	0.413793103448276	0.186274509803922	0.690265486725664	1	0.243169398907104
RCC-ER	1420	KIDNEY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.136363636363636	1	1	1	0	0.166666666666667	0.213114754098361	0	0	1	0.823529411764706	0.5	0.262295081967213	0.0697674418604651	1	0.989189189189189	0	0.166666666666667	0.213114754098361	0.989189189189189	1	0.459016393442623
RCC-FG2	1421	KIDNEY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08	1	1	1	1	0.142857142857143	0.337662337662338	0	0	1	0.266666666666667	0	0.325	0.125	0	0.0952380952380952	0	1	0.337662337662338	0.325	1	0.0994535519125683
RCC-JF	1422	KIDNEY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0338983050847458	1	1	1	1	0.166666666666667	0.138888888888889	0	0.04	1	0.113924050632911	0	0.34	0.0338983050847458	0.0555555555555556	0.05	0	1	0.138888888888889	0.34	1	0.16775956284153
RCC-JW	1423	KIDNEY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0.1	1	0.873417721518987	0.935483870967742	0.170212765957447	0	0.0952380952380952	1	0.178571428571429	0.875	0.4	0.105263157894737	0	0.111111111111111	0	0.935483870967742	0.170212765957447	0.875	1	0.678688524590164
