LabCellLineID	GDSC_Cell.line.name	mut_high	mut_high_mod	mut_trns	mut_rnrs	mut_atp6s	mut_atp8s	mut_cox1s	mut_cox2s	mut_cox3s	mut_cytbs	mut_nd1s	mut_nd2s	mut_nd3s	mut_nd4s	mut_nd4Ls	mut_nd5s	mut_nd6s	mut_atp6_atp8s	mut_cox1_2_3s	mut_ndxs	mut_chrs
1449	SK-GT-2	0.294117647	0.875	0	0.181818182	0	0.111111111	0.296296296	0	0	0.875	0.153846154	0	0.230769231	0.294117647	0.181818182	0.071428571	0	0.111111111	0.296296296	0.294117647	0.954545455
1450	SK-GT-4	0.181818182	1	0	0.166666667	0	0.222222222	0.305555556	0	0.142857143	1	0.25	0	0.269230769	0	0	0	0	0.222222222	0.305555556	0.269230769	0.1
1451	SK-MG-1	0.096774194	0.34	0.202380952	0.5	0	0	0.242424242	0	0	0	0.219512195	0.047619048	0.227848101	0.34	0	0.086956522	0.042553191	0	0.242424242	0.34	0.074074074
1452	SKN	0	0.882352941	0	0.333333333	0	0.285714286	0.214285714	0	0.882352941	0	0.086956522	0	0.181818182	0	0	0	0	0.285714286	0.882352941	0.181818182	1
1453	SKN-3	0.153846154	0.307692308	0	0.545454545	0	0	0.307692308	0	0	0.117647059	0.076923077	0	0.285714286	0	0	0.153846154	0	0	0.307692308	0.285714286	0.136363636
1460	STS-0421	0	0.976744186	0	0.166666667	0	0	0.976744186	0	0	0	0.294117647	0	0.269230769	0	0	0.068965517	0.176470588	0	0.976744186	0.294117647	0.117647059
1464	SUP-B8	0.181818182	0.25	0	0.571428571	0	0.071428571	0.191489362	0	0	0	0.25	0.125	0	0.181818182	0	0.142857143	0	0.071428571	0.191489362	0.25	0.1875
1465	SUP-HD1	0.076923077	0.275862069	0	1	0	0	0.212121212	0	0	0	0.151515152	0	0.275862069	0.058823529	0	0.076923077	0	0	0.212121212	0.275862069	0.14
1466	SW13	0.153846154	1	0.689655172	1	0	0	0.287671233	0	0.1	0.637681159	0.272727273	0	0.172413793	0.153846154	1	0.083333333	0	0	0.287671233	0.272727273	0.095238095
1467	SW156	0.1875	0.647058824	0	1	0	0	0.380952381	0	0	0.222222222	0	0	0.333333333	0.1875	0.105263158	0.647058824	0	0	0.380952381	0.647058824	0.117647059
1468	SW626	0.685185185	0.685185185	0.05	0.684210526	0	0.142857143	0.172413793	0	0.068965517	0.090909091	0.162162162	0	0.304347826	0.5	0	0.685185185	0	0.142857143	0.172413793	0.685185185	0.103448276
1469	SW684	0.153846154	0.205882353	0	0.647058824	0	0.083333333	0.15625	0.153846154	0	0.125	0.205882353	0.1	0.166666667	0.071428571	0	0.044444444	0	0.083333333	0.15625	0.205882353	0.068965517
1471	SW872	0	1	0	0	0	0	0.409090909	0	0	1	0.153846154	0.153846154	0	0	0	0.117647059	0	0	0.409090909	0.153846154	0
1472	SW954	0	0.4375	0	0	0	0	0.4375	0	0	0.125	0.411764706	0	0	0.133333333	0	0.055555556	0	0	0.4375	0.411764706	0.117647059
1473	SW962	0	0.333333333	0	0.636363636	0.083333333	0.076923077	0.154761905	0.181818182	0.064516129	0.107142857	0.176470588	0.135135135	0.333333333	0.0625	0	0.065217391	0.04494382	0.083333333	0.181818182	0.333333333	0.181818182
1474	SW982	0.076923077	0.269230769	0	0.5625	0	0.125	0.269230769	0	0.076923077	0.222222222	0.214285714	0	0.212121212	0	0	0.076923077	0.071428571	0.125	0.269230769	0.214285714	0.119047619
1476	TASK1	0	0.357142857	0	0	0	0	0.357142857	0	0.071428571	0	0	0	0.266666667	0	0	0	0	0	0.357142857	0.266666667	0
1478	TC-YIK	0.08	1	0.105263158	0.552631579	0.095238095	0	0.271929825	0.133333333	0.153846154	0.08	1	0.304347826	0.361111111	0	0	0.261363636	0.125	0.095238095	0.271929825	1	1
1479	TE-12	0.064516129	0.949367089	0	0.652777778	0.949367089	0	0.254901961	0.090909091	0.060606061	0.027777778	0.151515152	0.083333333	0.064516129	0.04	0	0.06779661	0.032258065	0.949367089	0.254901961	0.151515152	0.043478261
1480	TGBC1TKB	0	1	0.181818182	1	0	0	0.263157895	0	0	0	0.133333333	0	0	0	0	1	0	0	0.263157895	1	0
1481	TGBC24TKB	0.142857143	0.4375	0	0.166666667	0	0	0.4375	0	0	0.125	0	0	0	0.133333333	0	0.142857143	0.105263158	0	0.4375	0.142857143	0
1483	TK	0	0.882352941	0	0	0	0	0	0	0	0	0	0	0	0	0.882352941	0	0	0	0	0	0.133333333
1484	TK10	0.068965517	0.3125	0	0	0	0.142857143	0.229508197	0	0	0.068965517	0.204545455	0	0.3125	0	0	0	0	0.142857143	0.229508197	0.3125	0
1485	TMK-1	0	0.283018868	0	0.47826087	0	0.086956522	0.283018868	0	0	0.076923077	0	0.1	0	0	0	0.066666667	0	0.086956522	0.283018868	0.1	0.076923077
1489	U-CH2	0.153846154	0.3	0	0.421052632	0	0.19047619	0.285714286	0	0.153846154	0.117647059	0.129032258	0.1	0.3	0	0	0.105263158	0	0.19047619	0.285714286	0.3	0.068965517
1490	UDSCC2	0.08	0.2	0	0.909090909	0	0.166666667	0.136363636	0.105263158	0	0.076923077	0.092592593	0	0.2	0.111111111	0.08	0.071428571	0	0.166666667	0.136363636	0.2	0
1491	UMC-11	0	0.444444444	0	0	0	0.444444444	0.230769231	0	0.272727273	0.153846154	0.181818182	0	0.3125	0	0	0.333333333	0	0.444444444	0.272727273	0.333333333	0
1495	UWB1.289	0	0.986842105	0	0	0	0	0.237288136	0.083333333	0	0	0.986842105	0	0.1875	0.086956522	0	0.074074074	0	0	0.237288136	0.986842105	0.058823529
1496	VA-ES-BJ	0	1	0	0.545454545	0.105263158	0.268292683	0.314814815	0.1	0	0.0625	0.25	0.08	0.208333333	0.071428571	0	1	0	0.268292683	0.314814815	1	1
1497	VAL	0	0.307692308	0	0	0	0.153846154	0.307692308	0	0	0	0	0.2	0	0	0	0.181818182	0	0.153846154	0.307692308	0.2	0
1499	VMRC-MELG	0	0.181818182	0	0	0	0.181818182	0.117647059	0	0	0	0	0	0	0	0	0	0	0.181818182	0.117647059	0	0.117647059
1500	WIL2-NS	0	0.372093023	0	0.730769231	0	0	0.372093023	0	0	0.040816327	0.133333333	0.161290323	0.170731707	0.060606061	0	0.071428571	0	0	0.372093023	0.170731707	0.076923077
1501	WM1552C	0.192982456	0.363636364	0	0.411764706	0	0	0.256097561	0.086956522	0	0.285714286	0.363636364	0.1	0.294117647	0.236363636	0	0.095890411	0	0	0.256097561	0.363636364	0
1502	WM278	0	0.363636364	0	0.428571429	0	0	0.1	0	0	0.166666667	0	0	0.363636364	0	0	0.095238095	0	0	0.1	0.363636364	0.631578947
1503	WM35	0	0.277777778	0	0.111111111	0	0	0.277777778	0	0	0	0.210526316	0	0.235294118	0.041666667	0	0	0	0	0.277777778	0.235294118	0.046511628
1504	WSU-NHL	0	0.166666667	0	0	0	0	0.166666667	0	0	0	0.095238095	0	0	0	0	0.090909091	0	0	0.166666667	0.095238095	0
1506	YMB-1-E	0.181818182	0.181818182	0	0	0	0	0.181818182	0	0	0	0.117647059	0	0	0	0	0.181818182	0	0	0.181818182	0.181818182	0.928571429
1507	YT	0	0.272727273	0	0	0	0	0.272727273	0	0	0.142857143	0.125	0	0	0	0	0.066666667	0	0	0.272727273	0.125	0
1509	ACN	0.166666667	0.315789474	0	0.615384615	0.090909091	0.315789474	0.3125	0	0.105263158	0.095238095	0.21875	0.064516129	0.192307692	0.064516129	0	0.166666667	0.111111111	0.315789474	0.3125	0.21875	0.230769231
1512	SR	0.064516129	0.31372549	0	0.45	0	0.208333333	0.238636364	0	0	0.133333333	0.162162162	0.071428571	0.31372549	0.090909091	0	0.130434783	0.058823529	0.208333333	0.238636364	0.31372549	0.236111111
1514	M00921	0.133333333	0.35483871	0	0	0	0	0.35483871	0	0	0.1	0.153846154	0	0.307692308	0	0	0.133333333	0	0	0.35483871	0.307692308	0.166666667
1516	NCI-H820	0.946808511	0.946808511	0.02173913	0.619047619	0.035087719	0.078125	0.823529412	0.136363636	0.946808511	0.052631579	0.153846154	0	0.253846154	0.015748031	0	0.010471204	0.019230769	0.078125	0.946808511	0.253846154	0.040462428
1517	M120327_3	0	0.333333333	0	0	0	0.117647059	0.333333333	0	0	0	0.136363636	0	0.263157895	0	0	0.0625	0	0.117647059	0.333333333	0.263157895	0
1519	MET-2B	0.042553191	0.297029703	1	0.217391304	0	0	0.297029703	0.125	0.179487179	0	0.194029851	0.038461538	0.24137931	0	0	0.042553191	0	0	0.297029703	0.24137931	0.115384615
1528	NCI-BL1395	0.543478261	0.543478261	0	0.510638298	0	0.181818182	0.294117647	0	0	0.055555556	0.25	0.058823529	0.25	0.543478261	0	0	0	0.181818182	0.294117647	0.543478261	0.076923077
1530	NCI-BL2122	0.905263158	0.905263158	0.033898305	0.535714286	0.111111111	0.171428571	0.32748538	0	0.056603774	0.037037037	0.276785714	0.181818182	0.327272727	0.905263158	0	0.055555556	0.025	0.171428571	0.32748538	0.905263158	0.046875
1531	NCI-BL1770	0.1	0.308823529	0.081081081	0.630434783	0	0.1875	0.307142857	0.08	0	0.1	0.146666667	0	0.308823529	0.036363636	0	0.06779661	0	0.1875	0.307142857	0.308823529	0.090909091
1532	HCC1954-BL	0.5	0.5	0	0.565217391	0.133333333	0	0.243243243	0	0.1	0.181818182	0.275362319	0	0.341463415	0.5	0	0.074074074	0	0.133333333	0.243243243	0.5	0.111111111
1562	CRO-AP3	0	1	0	0.357142857	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1664	CP66-EBV	0	0.315789474	0	0.470588235	0.285714286	0.1	0.163636364	0.15	0.090909091	0.046511628	0.277777778	0.068965517	0.315789474	0.117647059	0	0.055555556	0.058823529	0.285714286	0.163636364	0.315789474	0.148148148
1667	J82-EBV	0.117647059	0.990291262	0	1	0	0.3	0.990291262	0	0	0.071428571	0.294117647	0	0.183673469	0.1	0	0.117647059	0	0.3	0.990291262	0.294117647	0.1
1693	JHU-028	0	0.411764706	0	0.384615385	0	0.25	0.260869565	0	0.071428571	0	0.166666667	0	0.387096774	0	0	0.411764706	0	0.25	0.260869565	0.411764706	0.176470588
1734	MZ1-B	0	0.25	0	0	0	0	0	0	0	0.076923077	0.25	0	0	0.153846154	0	0	0	0	0	0.25	0.117647059
1751	MZ7-B	0	0.347826087	0	0.642857143	0	0	0.347826087	0	0	0.181818182	0.222222222	0	0.322580645	0.181818182	0	0.142857143	0	0	0.347826087	0.322580645	0.047619048
1753	L542	0.292682927	0.292682927	0	1	0.166666667	0	0.263157895	0	0.292682927	0.142857143	0.181818182	0	0	0	0	0.166666667	0	0.166666667	0.292682927	0.181818182	0
1754	LB373-EBV	0.117647059	1	0	0.526315789	1	0	0.326923077	0	0	0.166666667	0.129032258	0.086956522	0.368421053	0.117647059	0	0.068965517	0.133333333	1	0.326923077	0.368421053	0.978723404
1755	HA7-EBV	0	0.269230769	0.095238095	0.8125	0.153846154	0.25	0.258064516	0	0.130434783	0.086956522	0.153846154	0	0.269230769	0.133333333	0	0.125	0	0.25	0.258064516	0.269230769	0
1756	BB65-EBV	0	0.282051282	0.181818182	0.538461538	0	0	0.282051282	0	0	0.086956522	0.161290323	0.153846154	0.263157895	0.066666667	0.111111111	0.090909091	0	0	0.282051282	0.263157895	0.105263158
1758	HCC1395-BL	0.117647059	0.322580645	0	0.461538462	0.166666667	0	0.212765957	0.105263158	0.117647059	0.0625	0.058823529	0.121212121	0.322580645	0.111111111	0	0	0	0.166666667	0.212765957	0.322580645	0.15
1759	NCI-BL2087	0.044117647	0.28125	0.057142857	0.586956522	0.102564103	0.125	0.28125	0	0.085714286	0.044776119	0.215517241	0.05	0.2625	0	0.071428571	0.044117647	0.03030303	0.125	0.28125	0.2625	0.057142857
1760	NCI-BL1437	0.05	0.380952381	0	0.78	0	0	0.291666667	0.05	0	0.058823529	0.136363636	0	0.380952381	0.068965517	0	0.048780488	0	0	0.291666667	0.380952381	0.166666667
1761	LB996-EBV	0	0.235294118	0.125	0.421052632	0.181818182	0.235294118	0.213333333	0.214285714	0.157894737	0.1	0.117647059	0	0.2	0	0	0.051282051	0.133333333	0.235294118	0.214285714	0.2	0.195121951
1762	HCC38-BL	0	0.347826087	0	0.090909091	0	0	0.272727273	0	0	0	0	0	0.347826087	0.181818182	0	0.166666667	0	0	0.272727273	0.347826087	0.117647059
1763	HCC1937-BL	0	0.444444444	0.1	0.971428571	0	0	0.179487179	0	0	0.125	0	0	0.444444444	0.153846154	0.1875	0.133333333	0	0	0.179487179	0.444444444	0.1
1764	LB771-PBL	0.086956522	0.322580645	0	0.142857143	0	0	0.153846154	0	0	0	0.142857143	0	0.322580645	0.142857143	0	0.153846154	0	0	0.153846154	0.322580645	0.1
1765	NCI-BL128	0	0.782608696	0.095238095	0.450980392	0	0.032786885	0.296296296	0	0.782608696	0.061538462	0.242647059	0	0.333333333	0.068965517	0	0.217741935	0	0.032786885	0.782608696	0.333333333	0.032786885
1766	LB2518-EBV	0.105263158	1	0	0.470588235	0	0	1	0	0	0.413043478	0.181818182	0.111111111	0.263157895	0	0	0.142857143	0.968253968	0	1	0.968253968	0.117647059
1767	HCC1143-BL	0.285714286	0.380952381	0.166666667	0.125	0.285714286	0.133333333	0.151515152	0	0.142857143	0.083333333	0.322580645	0	0.380952381	0	0	0.153846154	0	0.285714286	0.151515152	0.380952381	0.074074074
1768	LS1034-PBL	0.333333333	0.870967742	0	0.538461538	0.870967742	0	0.30952381	0	0.1875	0.153846154	0.258064516	0	0.166666667	0	0	0.333333333	0	0.870967742	0.30952381	0.333333333	0
1769	NCI-BL209	0.090909091	0.222222222	0.060606061	0.5	0	0.185185185	0.222222222	0	0.046511628	0.03125	0.215189873	0.05	0.204301075	0.057142857	0	0.074074074	0.06122449	0.185185185	0.222222222	0.215189873	0.292307692
1770	HCC2218-BL	0	0.333333333	0.095238095	0.181818182	0	0	0.209302326	0	0	0	0.242424242	0.108108108	0.333333333	0.090909091	0	0.0625	0	0	0.209302326	0.333333333	0.127272727
1771	HCC1187-BL	0	0.338461538	0.181818182	0.52	0	0.055555556	0.24742268	0	0	0.083333333	0.280898876	0	0.338461538	0.031746032	0	0.142857143	0	0.055555556	0.24742268	0.338461538	0.333333333
1772	LB1047-EBV	0.254901961	0.254901961	0	0.692307692	0	0	0.24	0	0	0.068965517	0.181818182	0	0.24	0.076923077	0	0.254901961	0.095238095	0	0.24	0.254901961	0.181818182
1773	HCC2157-BL	0	1	0.0625	0.125	0	0	0.277777778	0.083333333	0.105263158	0.064516129	0.3125	0	0.482758621	0.176470588	0	1	0.142857143	0	0.277777778	1	0.074074074
1774	BB30-PBL	0.044444444	0.375	0.074074074	0.5	0	0.076923077	0.111111111	0	0.071428571	0.042553191	0.333333333	0	0.375	0	0	0.044444444	0.071428571	0.076923077	0.111111111	0.375	0.05
1775	NCI-BL2171	0.038461538	0.426829268	0.064516129	0.457142857	0	0.291666667	0.247787611	0.426829268	0.047619048	0.05	0.216216216	0.117647059	0.275862069	0.051282051	0	0.039215686	0.038461538	0.291666667	0.426829268	0.275862069	0.111111111
1776	LB831-EBV	0	0.333333333	0	0.142857143	0	0	0.272727273	0	0	0.181818182	0.333333333	0	0	0	0	0.125	0	0	0.272727273	0.333333333	0
1778	NCI-BL2126	0	1	0.117647059	0.605263158	0	0.111111111	0.279411765	0.31372549	0.046153846	0.072727273	0.21686747	1	0.23255814	0	0	0.0375	0	0.111111111	0.31372549	1	0.042857143
1779	NCI-BL2009	0	0.342857143	0.111111111	0.481481481	0	0.222222222	0.254545455	0.181818182	0	0.064516129	0.342857143	0.181818182	0.315789474	0.08	0	0.15	0	0.222222222	0.254545455	0.342857143	1
1780	HUH-6-clone5	0.026315789	0.26984127	0.060606061	0.782608696	0	0.026315789	0.219008264	0.26984127	0.02020202	0.032258065	0.077777778	0.024691358	0.220930233	0.019607843	0.017094017	0.024	0.038461538	0.026315789	0.26984127	0.220930233	0.184466019
1781	BB49-EBV	0	0.692307692	0.1	0.636363636	0	0.214285714	0.315068493	0	0	0.104166667	0.255319149	0	0.425	0.692307692	0	0.058823529	0.1	0.214285714	0.315068493	0.692307692	0.076923077
1782	CP50-EBV	0.074074074	0.464285714	0	0.375	0	0	0.304347826	0.051282051	0	0.464285714	0.2	0	0.285714286	0.0625	0	0.05	0.074074074	0	0.304347826	0.285714286	0.047619048
1783	NCI-BL2052	0.744827586	0.744827586	0.08	0.640625	0.076923077	0	0.281045752	0.125	0.181818182	0.105263158	0.235849057	0.111111111	0.268518519	0.744827586	0	0.057142857	0.060606061	0.076923077	0.281045752	0.744827586	0.166666667
1785	HCC1599-BL	0	0.4	0	0.09375	0	0	0.233333333	0	0.046511628	0.111111111	0.1	0	0.4	0.064516129	0	0.136363636	0.048780488	0	0.233333333	0.4	0
1786	LB647-PBL	0	0.28	0	0.5	0	0	0.136363636	0.08	0.1875	0.133333333	0.16	0	0.28	0.072727273	0	0.111111111	0	0	0.1875	0.28	0.1
1925	KMH-2	0.076923077	1	0	0.076923077	0	0	0.196428571	0	0	0	0.184210526	0	0.333333333	0.076923077	0	0.12	1	0	0.196428571	1	0.066666667
2156	LS-1034	0.162790698	0.416666667	0.181818182	0.25	0.416666667	0	0.214285714	0	0.307692308	0.074074074	0.301587302	0	0.162790698	0.326530612	0	0.142857143	0	0.416666667	0.307692308	0.326530612	0.134615385
2158	BL-70	0.375	0.375	0.047619048	1	0	0	0.301587302	0	0	0.069767442	0.170731707	0	0.204081633	0.037037037	0	0.375	0	0	0.301587302	0.375	0.060606061
2160	COLO-829-BL	0.341463415	0.341463415	0.133333333	0.117647059	0	0	0.166666667	0	0	0.130434783	0.285714286	0	0	0.125	0	0.341463415	0.105263158	0	0.166666667	0.341463415	0.076923077
2163	G-292_Clone_A141B1	0	0.4	0	0	0	0	0.4	0	0	0	0.272727273	0	0.384615385	0	0	0.272727273	0	0	0.4	0.384615385	0
2164	GEO	0	0.306930693	0.09375	0.606060606	0	0.2	0.306930693	0	0	0.032258065	0.240740741	0.037735849	0.252747253	0.050632911	0.05	0.064516129	0	0.2	0.306930693	0.252747253	1
2166	H2369	0.766666667	1	0.280701754	0.594594595	0.133333333	0.026315789	0.783783784	0.039473684	0.153846154	1	0.202380952	0	0.888888889	0.025641026	0.766666667	0.022222222	0	0.133333333	0.783783784	0.888888889	0.03960396
2167	H2373	0.06557377	1	0.133333333	0.571428571	0	0	0.265822785	0	0.04	0.058823529	0.140625	0.054794521	0.841269841	0.06557377	0	1	0	0	0.265822785	1	0.020833333
2169	H2591	0.057142857	0.625	0.05	0.789473684	0	0	0.243478261	0	0	0.117647059	0.219512195	0.057142857	0.229508197	0.045454545	0	0.625	0.02739726	0	0.243478261	0.625	0
2170	H2595	0	0.428571429	0	0.259259259	0	0.428571429	0.230769231	0	0	0.166666667	0	0.133333333	0	0.166666667	0	0	0	0.428571429	0.230769231	0.166666667	0.363636364
2171	H2722	0.406417112	1	0.384615385	0.544303797	0.181818182	0	0.320754717	0.25	0	1	0.187817259	0.03030303	0.223776224	0.074074074	0.018348624	0.070224719	0.406417112	0.181818182	0.320754717	0.406417112	0.025316456
2172	H2731	0	0.224637681	0	0.52	0	0	0.224637681	0	0.038461538	0.102564103	0.112149533	0.102040816	0.211764706	0.083333333	0	0	0	0	0.224637681	0.211764706	0.168831169
2174	H2803	0.025974026	0.317757009	0.055555556	0.5	0	0	0.24137931	0.018867925	0.037974684	0.01754386	0.233009709	0	0.317757009	0.035087719	0.025974026	0.019736842	0.019323671	0	0.24137931	0.317757009	0.977272727
2175	H2804	0.055555556	0.26618705	0.05	0.586206897	0.055555556	0.046511628	0.203296703	0	0.035087719	0.040816327	0.151685393	0.068181818	0.26618705	0.055555556	0.054054054	0.037735849	0.105263158	0.055555556	0.203296703	0.26618705	0.046511628
2176	H2810	0	1	0	0.633333333	0	0.181818182	1	0	0	0.086956522	0.227272727	0.105263158	0.233333333	0.076923077	0.095238095	0.111111111	0	0.181818182	1	0.233333333	0
2177	H2818	0.02739726	0.444117647	0.16	0.691489362	0.214285714	0.234375	0.444117647	0.05	0.1875	0.012658228	0.214876033	0.015957447	0.345971564	0.02739726	0.015625	0.012987013	0.013986014	0.234375	0.444117647	0.345971564	1
2178	H2869	0.035714286	0.305343511	0.036363636	0.975	0.028169014	0.081081081	0.215053763	0.051282051	0.044444444	0.071428571	0.201834862	0	0.305343511	0.035714286	0.034482759	0.023255814	0.051282051	0.081081081	0.215053763	0.305343511	1
2179	H290	0	0.274647887	0.057142857	0.616666667	0.052631579	0	0.192708333	0.117647059	0	0.050847458	0.147435897	0.083333333	0.274647887	0.068965517	0	0.076923077	0.06779661	0.052631579	0.192708333	0.274647887	0.15625
2180	H3118	0	0.230769231	0	0	0	0	0	0	0	0	0.230769231	0	0	0	0	0	0	0	0	0.230769231	0
2181	H513	0	1	0	0.714285714	0	0	0.268292683	0	0.111111111	1	0.068965517	0	0.333333333	0.125	0	0.1875	0	0	0.268292683	0.333333333	0.16
2182	Hep-3B2-1-7	0	0.3	0	0.461538462	0	0	0.214285714	0	0.125	0.125	0.214285714	0.222222222	0.3	0	0	0	0	0	0.214285714	0.3	0.222222222
2183	Hs633T	0.058823529	1	0.051282051	0.5	0	1	0.275229358	0.307692308	0.153846154	0.203947368	0.157894737	0.08	0.346666667	0.030769231	0.044444444	0.058823529	0.029411765	1	0.307692308	0.346666667	0.101851852
2184	Hs940-T	0	0.1875	0.904761905	0.533333333	0.08	0	0.177777778	0	0	0.125	0.166666667	0.173913043	0.1875	0.08	0	0.073170732	0	0.08	0.177777778	0.1875	0
2185	HUTU-80	0	0.230769231	0	0	0	0	0.230769231	0	0	0.181818182	0	0	0	0	0	0	0	0	0.230769231	0	0
2186	Ishikawa_Heraklio_02ER-	0.166666667	1	0	0.153846154	0	0.272727273	0.233333333	0	0	0.15	0.157894737	1	0	0.157894737	0.166666667	0.075	0	0.272727273	0.233333333	1	0.074074074
2187	JURKAT	0	0.181818182	0	0	0	0	0.181818182	0	0	0	0.090909091	0	0	0.142857143	0	0.125	0	0	0.181818182	0.142857143	0
2189	KYSE-30	0.133224069	0.428571429	0.130736393	0.248079177	0.015873016	0	0.185917447	0.074898301	0.133333333	0	0.115384615	0.428571429	0.107039137	0.022727273	0.004254414	0.133224069	0.035087719	0.015873016	0.185917447	0.428571429	0.999425782
2192	MCAS	0.407185629	0.602409639	0.070588235	0.56	0.021978022	0.021052632	0.385542169	0.602409639	0.052631579	0.033333333	0.183098592	0.363636364	0.246987952	0.029850746	0	0.438888889	0.407185629	0.021978022	0.602409639	0.438888889	0.054945055
2196	MMAC-SF	0	0.611111111	0.083333333	0.740740741	0	0	0.245614035	0.046511628	0	0.064516129	0.066666667	0.611111111	0.240740741	0.038461538	0	0.051282051	0	0	0.245614035	0.611111111	0
2197	NB-4	0	1	0.538461538	0.142857143	0	0.111111111	0.3125	0.861111111	0.117647059	0	0.181818182	0.068181818	0.333333333	0	0	1	0.130434783	0.111111111	0.861111111	1	0.153846154
2200	NCI-H1395	0.619047619	0.619047619	0.086956522	0.2	0	0	0.25	0	0.045454545	0	0.066666667	0	0	0.619047619	0	0.117647059	0	0	0.25	0.619047619	0
2201	NCI-H2126	0	0.925	0	0.619047619	0	0	0.925	0	0	0.032258065	0	0	0.076923077	0.428571429	0	0	0	0	0.925	0.428571429	0.142857143
2202	NCI-H630	0	0.333333333	0	0	0	0.333333333	0.235294118	0	0	0.117647059	0.222222222	0	0.333333333	0	0	0.181818182	0.173913043	0.333333333	0.235294118	0.333333333	0
2203	NCI-H660	0	1	0	0.166666667	1	0	0.266666667	0	0	0.083333333	0.095238095	0	0	0	0	0.269230769	0	1	0.266666667	0.269230769	0.130434783
2205	NCI-SNU-1	0	0.272727273	0	0	0	0	0.2	0.181818182	0.12	0	0.208333333	0	0	0.272727273	0.105263158	0.125	0	0	0.2	0.272727273	0.117647059
2206	NCI-SNU-16	0.05785124	0.843023256	1	0.806451613	0	0	0.223529412	0.111111111	0.545454545	0.05785124	0.128440367	0.022988506	0.051282051	0.291666667	0	0.843023256	0	0	0.545454545	0.843023256	0.974358974
2207	NCI-SNU-5	0.272727273	1	0	0.833333333	1	0	0.291304348	0.058823529	0.23255814	1	0.272727273	0.395604396	0.028776978	0.305084746	0	0.092409241	0.022058824	1	0.291304348	0.395604396	1
2208	NTERA-2_cl_D1	0.031746032	0.545454545	0	0.476190476	0	0	0.128205128	0	0.105263158	0.072727273	0.025641026	0.545454545	0.073170732	0.1875	0	0.15942029	0.026315789	0	0.128205128	0.545454545	0.227272727
2209	OUMS-23	0	0.98989899	0	1	0	0.0625	0.31	0.044444444	0	0.98989899	0.2	0.191489362	0.166666667	0.051282051	0	0.052631579	0.222222222	0.0625	0.31	0.222222222	1
2210	PC-3_JPC-3	0.064935065	1	0.022727273	0.679245283	0	0.014492754	0.196850394	0.192307692	0.183333333	0.033707865	0	0	0.064935065	1	0	0.019607843	0.023529412	0.014492754	0.196850394	1	0.181818182
2211	PE_CA-PJ15	0.166666667	0.301886792	0	0.421052632	0.133333333	0	0.301886792	0	0.142857143	0.117647059	0.244444444	0.066666667	0.272727273	0.166666667	0	0.1	0	0.133333333	0.301886792	0.272727273	0.111111111
2213	S-117	0.095238095	0.9375	0.111111111	0.533333333	0	0	0.245901639	0	0.9375	0.111111111	0.301886792	0	0.304347826	0.095238095	0	0.12	0.117647059	0	0.9375	0.304347826	0.090909091
2215	SCaBER	0.044444444	1	1	0.11755627	0.009606587	0.0052691	0.2	1	0.166666667	0	0.181818182	0.356226075	0.062391178	0.044444444	0	0.997204517	0	0.009606587	1	0.997204517	0.066666667
2216	Sci-1	0	0.333333333	0	0	0	0	0.333333333	0	0	0	0.117647059	0	0	0.125	0	0	0	0	0.333333333	0.125	0.090909091
2219	SNU-283	0	1	0	0	0	0.083333333	0.291666667	0	0	0.058823529	0.142857143	1	0.318181818	0	0	0	0	0.083333333	0.291666667	1	0.833333333
